fipstate_mapped,county,naics,est,proportion_male,proportion_female,male_pop,female_pop
CALIFORNIA,Lassen County,Other (Except Public Admin),20,3389.2,2980.05,67784,59601
CALIFORNIA,Los Angeles County,Educational Services,4548,14.904133685136324,13.104881266490764,67784,59601
CALIFORNIA,Los Angeles County,Other (Except Public Admin),6240,10.862820512820512,9.551442307692307,67784,59601
CALIFORNIA,Madera County,Educational Services,29,2337.3793103448274,2055.206896551724,67784,59601
CALIFORNIA,Madera County,Other (Except Public Admin),64,1059.125,931.265625,67784,59601
CALIFORNIA,Marin County,Educational Services,225,301.26222222222225,264.8933333333333,67784,59601
CALIFORNIA,Marin County,Other (Except Public Admin),280,242.0857142857143,212.8607142857143,67784,59601
CALIFORNIA,Mariposa County,Educational Services,6,11297.333333333334,9933.5,67784,59601
CALIFORNIA,Mariposa County,Other (Except Public Admin),23,2947.1304347826085,2591.3478260869565,67784,59601
CALIFORNIA,Mendocino County,Educational Services,35,1936.6857142857143,1702.8857142857144,67784,59601
CALIFORNIA,Mendocino County,Other (Except Public Admin),92,736.7826086956521,647.8369565217391,67784,59601
CALIFORNIA,Merced County,Educational Services,20,3389.2,2980.05,67784,59601
CALIFORNIA,Merced County,Other (Except Public Admin),92,736.7826086956521,647.8369565217391,67784,59601
CALIFORNIA,Modoc County,Other (Except Public Admin),8,8473.0,7450.125,67784,59601
CALIFORNIA,Mono County,Educational Services,3,22594.666666666668,19867.0,67784,59601
CALIFORNIA,Mono County,Other (Except Public Admin),45,1506.3111111111111,1324.4666666666667,67784,59601
CALIFORNIA,Monterey County,Educational Services,136,498.4117647058824,438.24264705882354,67784,59601
CALIFORNIA,Monterey County,Other (Except Public Admin),264,256.75757575757575,225.76136363636363,67784,59601
CALIFORNIA,Napa County,Educational Services,59,1148.8813559322034,1010.1864406779661,67784,59601
CALIFORNIA,Napa County,Other (Except Public Admin),110,616.2181818181818,541.8272727272728,67784,59601
CALIFORNIA,Nevada County,Educational Services,55,1232.4363636363637,1083.6545454545455,67784,59601
CALIFORNIA,Nevada County,Other (Except Public Admin),121,560.198347107438,492.5702479338843,67784,59601
CALIFORNIA,Orange County,Educational Services,1779,38.10230466554244,33.50252951096122,67784,59601
CALIFORNIA,Orange County,Other (Except Public Admin),1862,36.40386680988185,32.00912996777659,67784,59601
CALIFORNIA,Placer County,Educational Services,183,370.40437158469945,325.6885245901639,67784,59601
CALIFORNIA,Placer County,Other (Except Public Admin),289,234.54671280276816,206.2318339100346,67784,59601
CALIFORNIA,Plumas County,Educational Services,8,8473.0,7450.125,67784,59601
CALIFORNIA,Plumas County,Other (Except Public Admin),29,2337.3793103448274,2055.206896551724,67784,59601
CALIFORNIA,Riverside County,Educational Services,526,128.86692015209127,113.30988593155894,67784,59601
CALIFORNIA,Riverside County,Other (Except Public Admin),927,73.12189859762675,64.29449838187702,67784,59601
CALIFORNIA,Sacramento County,Educational Services,532,127.41353383458646,112.03195488721805,67784,59601
CALIFORNIA,Sacramento County,Other (Except Public Admin),1140,59.459649122807015,52.28157894736842,67784,59601
CALIFORNIA,San Benito County,Educational Services,18,3765.777777777778,3311.1666666666665,67784,59601
CALIFORNIA,San Benito County,Other (Except Public Admin),24,2824.3333333333335,2483.375,67784,59601
CALIFORNIA,San Bernardino County,Educational Services,480,141.21666666666667,124.16875,67784,59601
CALIFORNIA,San Bernardino County,Other (Except Public Admin),884,76.67873303167421,67.42194570135747,67784,59601
CALIFORNIA,San Diego County,Educational Services,1649,41.106124924196486,36.143723468768954,67784,59601
CALIFORNIA,San Diego County,Other (Except Public Admin),2111,32.10990052108006,28.23353860729512,67784,59601
CALIFORNIA,San Francisco County,Educational Services,662,102.39274924471299,90.03172205438067,67784,59601
CALIFORNIA,San Francisco County,Other (Except Public Admin),1152,58.84027777777778,51.736979166666664,67784,59601
CALIFORNIA,San Joaquin County,Educational Services,141,480.73758865248226,422.70212765957444,67784,59601
CALIFORNIA,San Joaquin County,Other (Except Public Admin),334,202.94610778443115,178.44610778443115,67784,59601
CALIFORNIA,San Luis Obispo County,Educational Services,111,610.6666666666666,536.9459459459459,67784,59601
CALIFORNIA,San Luis Obispo County,Other (Except Public Admin),252,268.984126984127,236.51190476190476,67784,59601
CALIFORNIA,San Mateo County,Educational Services,475,142.70315789473685,125.47578947368422,67784,59601
CALIFORNIA,San Mateo County,Other (Except Public Admin),458,148.0,130.13318777292577,67784,59601
CALIFORNIA,Santa Barbara County,Educational Services,223,303.9641255605381,267.2690582959641,67784,59601
CALIFORNIA,Santa Barbara County,Other (Except Public Admin),442,153.35746606334843,134.84389140271495,67784,59601
CALIFORNIA,Santa Clara County,Educational Services,1154,58.73830155979203,51.6473136915078,67784,59601
CALIFORNIA,Santa Clara County,Other (Except Public Admin),1080,62.762962962962966,55.18611111111111,67784,59601
CALIFORNIA,Santa Cruz County,Educational Services,169,401.0887573964497,352.6686390532544,67784,59601
CALIFORNIA,Santa Cruz County,Other (Except Public Admin),237,286.0084388185654,251.48101265822785,67784,59601
CALIFORNIA,Shasta County,Educational Services,61,1111.2131147540983,977.0655737704918,67784,59601
CALIFORNIA,Shasta County,Other (Except Public Admin),147,461.1156462585034,405.44897959183675,67784,59601
CALIFORNIA,Siskiyou County,Educational Services,9,7531.555555555556,6622.333333333333,67784,59601
CALIFORNIA,Siskiyou County,Other (Except Public Admin),68,996.8235294117648,876.4852941176471,67784,59601
CALIFORNIA,Solano County,Educational Services,95,713.5157894736842,627.3789473684211,67784,59601
CALIFORNIA,Solano County,Other (Except Public Admin),219,309.5159817351598,272.1506849315069,67784,59601
CALIFORNIA,Sonoma County,Educational Services,208,325.88461538461536,286.5432692307692,67784,59601
CALIFORNIA,Sonoma County,Other (Except Public Admin),378,179.32275132275132,157.67460317460316,67784,59601
CALIFORNIA,Stanislaus County,Educational Services,96,706.0833333333334,620.84375,67784,59601
CALIFORNIA,Stanislaus County,Other (Except Public Admin),270,251.05185185185186,220.74444444444444,67784,59601
CALIFORNIA,Sutter County,Educational Services,16,4236.5,3725.0625,67784,59601
CALIFORNIA,Sutter County,Other (Except Public Admin),51,1329.0980392156862,1168.6470588235295,67784,59601
CALIFORNIA,Tehama County,Educational Services,4,16946.0,14900.25,67784,59601
CALIFORNIA,Tehama County,Other (Except Public Admin),42,1613.904761904762,1419.0714285714287,67784,59601
CALIFORNIA,Trinity County,Other (Except Public Admin),9,7531.555555555556,6622.333333333333,67784,59601
CALIFORNIA,Tulare County,Educational Services,52,1303.5384615384614,1146.173076923077,67784,59601
CALIFORNIA,Tulare County,Other (Except Public Admin),206,329.0485436893204,289.3252427184466,67784,59601
CALIFORNIA,Tuolumne County,Educational Services,11,6162.181818181818,5418.272727272727,67784,59601
CALIFORNIA,Tuolumne County,Other (Except Public Admin),47,1442.212765957447,1268.1063829787233,67784,59601
CALIFORNIA,Ventura County,Educational Services,321,211.1651090342679,185.6728971962617,67784,59601
CALIFORNIA,Ventura County,Other (Except Public Admin),530,127.89433962264151,112.45471698113208,67784,59601
CALIFORNIA,Yolo County,Educational Services,61,1111.2131147540983,977.0655737704918,67784,59601
CALIFORNIA,Yolo County,Other (Except Public Admin),135,502.10370370370373,441.4888888888889,67784,59601
CALIFORNIA,Yuba County,Educational Services,11,6162.181818181818,5418.272727272727,67784,59601
CALIFORNIA,Yuba County,Other (Except Public Admin),34,1993.6470588235295,1752.9705882352941,67784,59601
COLORADO,Adams County,Educational Services,145,42.51034482758621,42.84827586206897,6164,6213
COLORADO,Adams County,Other (Except Public Admin),218,28.275229357798164,28.5,6164,6213
COLORADO,Alamosa County,Educational Services,3,2054.6666666666665,2071.0,6164,6213
COLORADO,Alamosa County,Other (Except Public Admin),22,280.1818181818182,282.40909090909093,6164,6213
COLORADO,Arapahoe County,Educational Services,333,18.51051051051051,18.65765765765766,6164,6213
COLORADO,Arapahoe County,Other (Except Public Admin),512,12.0390625,12.134765625,6164,6213
COLORADO,Archuleta County,Educational Services,5,1232.8,1242.6,6164,6213
COLORADO,Archuleta County,Other (Except Public Admin),22,280.1818181818182,282.40909090909093,6164,6213
COLORADO,Baca County,Other (Except Public Admin),9,684.8888888888889,690.3333333333334,6164,6213
COLORADO,Bent County,Other (Except Public Admin),3,2054.6666666666665,2071.0,6164,6213
COLORADO,Boulder County,Educational Services,312,19.756410256410255,19.91346153846154,6164,6213
COLORADO,Boulder County,Other (Except Public Admin),372,16.56989247311828,16.701612903225808,6164,6213
COLORADO,Chaffee County,Educational Services,14,440.2857142857143,443.7857142857143,6164,6213
COLORADO,Chaffee County,Other (Except Public Admin),39,158.05128205128204,159.30769230769232,6164,6213
COLORADO,Clear Creek County,Educational Services,3,2054.6666666666665,2071.0,6164,6213
COLORADO,Clear Creek County,Other (Except Public Admin),6,1027.3333333333333,1035.5,6164,6213
COLORADO,Conejos County,Other (Except Public Admin),6,1027.3333333333333,1035.5,6164,6213
COLORADO,Costilla County,Other (Except Public Admin),4,1541.0,1553.25,6164,6213
COLORADO,Crowley County,Other (Except Public Admin),4,1541.0,1553.25,6164,6213
COLORADO,Custer County,Other (Except Public Admin),17,362.5882352941176,365.47058823529414,6164,6213
COLORADO,Delta County,Educational Services,7,880.5714285714286,887.5714285714286,6164,6213
COLORADO,Delta County,Other (Except Public Admin),48,128.41666666666666,129.4375,6164,6213
COLORADO,Denver County,Educational Services,527,11.696394686907022,11.789373814041745,6164,6213
COLORADO,Denver County,Other (Except Public Admin),907,6.796030871003308,6.850055126791621,6164,6213
COLORADO,Douglas County,Educational Services,218,28.275229357798164,28.5,6164,6213
COLORADO,Douglas County,Other (Except Public Admin),196,31.448979591836736,31.698979591836736,6164,6213
COLORADO,Eagle County,Educational Services,40,154.1,155.325,6164,6213
COLORADO,Eagle County,Other (Except Public Admin),101,61.02970297029703,61.51485148514851,6164,6213
COLORADO,El Paso County,Educational Services,324,19.02469135802469,19.175925925925927,6164,6213
COLORADO,El Paso County,Other (Except Public Admin),677,9.104874446085672,9.17725258493353,6164,6213
COLORADO,Elbert County,Educational Services,5,1232.8,1242.6,6164,6213
COLORADO,Elbert County,Other (Except Public Admin),22,280.1818181818182,282.40909090909093,6164,6213
COLORADO,Fremont County,Educational Services,6,1027.3333333333333,1035.5,6164,6213
COLORADO,Fremont County,Other (Except Public Admin),51,120.86274509803921,121.82352941176471,6164,6213
COLORADO,Garfield County,Educational Services,27,228.2962962962963,230.11111111111111,6164,6213
COLORADO,Garfield County,Other (Except Public Admin),76,81.10526315789474,81.75,6164,6213
COLORADO,Gilpin County,Other (Except Public Admin),3,2054.6666666666665,2071.0,6164,6213
COLORADO,Grand County,Educational Services,7,880.5714285714286,887.5714285714286,6164,6213
COLORADO,Grand County,Other (Except Public Admin),25,246.56,248.52,6164,6213
COLORADO,Gunnison County,Educational Services,15,410.93333333333334,414.2,6164,6213
COLORADO,Gunnison County,Other (Except Public Admin),48,128.41666666666666,129.4375,6164,6213
COLORADO,Hinsdale County,Other (Except Public Admin),5,1232.8,1242.6,6164,6213
COLORADO,Huerfano County,Educational Services,3,2054.6666666666665,2071.0,6164,6213
COLORADO,Huerfano County,Other (Except Public Admin),8,770.5,776.625,6164,6213
COLORADO,Jackson County,Other (Except Public Admin),3,2054.6666666666665,2071.0,6164,6213
COLORADO,Jefferson County,Educational Services,322,19.142857142857142,19.295031055900623,6164,6213
COLORADO,Jefferson County,Other (Except Public Admin),434,14.202764976958525,14.315668202764977,6164,6213
COLORADO,Kit Carson County,Other (Except Public Admin),9,684.8888888888889,690.3333333333334,6164,6213
COLORADO,La Plata County,Educational Services,43,143.34883720930233,144.48837209302326,6164,6213
COLORADO,La Plata County,Other (Except Public Admin),86,71.67441860465117,72.24418604651163,6164,6213
COLORADO,Lake County,Other (Except Public Admin),12,513.6666666666666,517.75,6164,6213
COLORADO,Larimer County,Educational Services,180,34.24444444444445,34.516666666666666,6164,6213
COLORADO,Larimer County,Other (Except Public Admin),323,19.08359133126935,19.235294117647058,6164,6213
COLORADO,Las Animas County,Other (Except Public Admin),16,385.25,388.3125,6164,6213
COLORADO,Lincoln County,Other (Except Public Admin),8,770.5,776.625,6164,6213
COLORADO,Logan County,Other (Except Public Admin),27,228.2962962962963,230.11111111111111,6164,6213
COLORADO,Mesa County,Educational Services,47,131.14893617021278,132.19148936170214,6164,6213
COLORADO,Mesa County,Other (Except Public Admin),145,42.51034482758621,42.84827586206897,6164,6213
COLORADO,Mineral County,Other (Except Public Admin),5,1232.8,1242.6,6164,6213
COLORADO,Moffat County,Educational Services,3,2054.6666666666665,2071.0,6164,6213
COLORADO,Moffat County,Other (Except Public Admin),11,560.3636363636364,564.8181818181819,6164,6213
COLORADO,Montezuma County,Educational Services,11,560.3636363636364,564.8181818181819,6164,6213
COLORADO,Montezuma County,Other (Except Public Admin),32,192.625,194.15625,6164,6213
COLORADO,Montrose County,Educational Services,6,1027.3333333333333,1035.5,6164,6213
COLORADO,Montrose County,Other (Except Public Admin),42,146.76190476190476,147.92857142857142,6164,6213
COLORADO,Morgan County,Educational Services,4,1541.0,1553.25,6164,6213
COLORADO,Morgan County,Other (Except Public Admin),33,186.78787878787878,188.27272727272728,6164,6213
COLORADO,Otero County,Other (Except Public Admin),29,212.55172413793105,214.24137931034483,6164,6213
COLORADO,Ouray County,Other (Except Public Admin),15,410.93333333333334,414.2,6164,6213
COLORADO,Park County,Educational Services,7,880.5714285714286,887.5714285714286,6164,6213
COLORADO,Park County,Other (Except Public Admin),23,268.0,270.1304347826087,6164,6213
COLORADO,Phillips County,Other (Except Public Admin),12,513.6666666666666,517.75,6164,6213
COLORADO,Pitkin County,Educational Services,29,212.55172413793105,214.24137931034483,6164,6213
COLORADO,Pitkin County,Other (Except Public Admin),58,106.27586206896552,107.12068965517241,6164,6213
COLORADO,Prowers County,Other (Except Public Admin),18,342.44444444444446,345.1666666666667,6164,6213
COLORADO,Pueblo County,Educational Services,29,212.55172413793105,214.24137931034483,6164,6213
COLORADO,Pueblo County,Other (Except Public Admin),137,44.99270072992701,45.35036496350365,6164,6213
COLORADO,Rio Blanco County,Other (Except Public Admin),9,684.8888888888889,690.3333333333334,6164,6213
COLORADO,Rio Grande County,Other (Except Public Admin),19,324.42105263157896,327.0,6164,6213
COLORADO,Routt County,Educational Services,23,268.0,270.1304347826087,6164,6213
COLORADO,Routt County,Other (Except Public Admin),46,134.0,135.06521739130434,6164,6213
COLORADO,Saguache County,Educational Services,3,2054.6666666666665,2071.0,6164,6213
COLORADO,Saguache County,Other (Except Public Admin),14,440.2857142857143,443.7857142857143,6164,6213
COLORADO,San Juan County,Other (Except Public Admin),3,2054.6666666666665,2071.0,6164,6213
COLORADO,San Miguel County,Educational Services,10,616.4,621.3,6164,6213
COLORADO,San Miguel County,Other (Except Public Admin),24,256.8333333333333,258.875,6164,6213
COLORADO,Sedgwick County,Other (Except Public Admin),5,1232.8,1242.6,6164,6213
COLORADO,Summit County,Educational Services,21,293.5238095238095,295.85714285714283,6164,6213
COLORADO,Summit County,Other (Except Public Admin),52,118.53846153846153,119.48076923076923,6164,6213
COLORADO,Teller County,Educational Services,8,770.5,776.625,6164,6213
COLORADO,Teller County,Other (Except Public Admin),37,166.59459459459458,167.9189189189189,6164,6213
